DATAFLOW,LAST UPDATE,freq,dairyprod,milkitem,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Malta,2018,43.10,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Malta,2019,44.12,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Malta,2020,44.94,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Malta,2021,42.32,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Malta,2022,42.08,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Malta,2023,40.39,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Malta,2024,41.20,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Netherlands,2015,13783.85,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Netherlands,2016,14825.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Netherlands,2017,14873.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Netherlands,2018,14426.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Netherlands,2019,14944.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Netherlands,2020,14932.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Netherlands,2021,14607.88,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Netherlands,2022,14983.90,e,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Netherlands,2023,15117.05,e,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Netherlands,2024,14815.69,e,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Norway,2017,533.50,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Norway,2018,707.50,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Poland,2015,13252.89,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Poland,2016,13276.58,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Poland,2017,13702.38,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Poland,2018,14179.21,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Poland,2019,14511.49,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Poland,2020,14830.87,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Poland,2021,14575.71,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Poland,2022,14876.10,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Poland,2023,15084.29,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Poland,2024,15583.54,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Portugal,2015,2114.21,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Portugal,2016,2020.65,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Portugal,2017,2020.76,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Portugal,2018,2040.29,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Portugal,2019,2081.88,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Portugal,2020,2099.13,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Portugal,2021,2100.19,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Portugal,2022,2030.94,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Portugal,2023,2058.68,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Portugal,2024,2048.14,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Romania,2015,4676.60,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Romania,2016,4585.70,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Romania,2017,4439.20,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Romania,2018,4443.30,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Romania,2019,4339.60,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Romania,2020,4362.50,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Romania,2021,4299.70,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Romania,2022,4262.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Romania,2023,4318.50,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Romania,2024,4406.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Serbia,2015,1610.82,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Serbia,2016,1603.74,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Serbia,2017,1599.26,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Serbia,2018,1590.01,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Serbia,2019,1597.04,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Serbia,2020,1583.74,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Serbia,2021,1563.48,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Serbia,2022,1512.11,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Serbia,2023,1416.79,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Serbia,2024,1378.92,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Sweden,2015,2968.16,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Sweden,2016,2895.23,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Sweden,2017,2820.66,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Sweden,2018,2780.50,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Sweden,2019,2724.56,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Sweden,2020,2792.87,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Sweden,2021,2802.21,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Sweden,2022,2784.53,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Sweden,2023,2838.40,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Sweden,2024,2819.77,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Slovenia,2015,633.82,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Slovenia,2016,651.40,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Slovenia,2017,649.96,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Slovenia,2018,631.22,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Slovenia,2019,625.64,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Slovenia,2020,633.20,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Slovenia,2021,642.94,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Slovenia,2022,628.11,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Slovenia,2023,607.76,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Slovenia,2024,611.34,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Slovakia,2015,941.86,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Slovakia,2016,916.88,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Slovakia,2017,923.40,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Slovakia,2018,917.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Slovakia,2019,915.70,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Slovakia,2020,929.54,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Slovakia,2021,914.41,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Slovakia,2022,926.98,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Slovakia,2023,926.06,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Slovakia,2024,929.23,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Türkiye,2020,23767.99,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Türkiye,2021,23592.09,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Türkiye,2022,21788.72,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Türkiye,2023,21641.58,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Türkiye,2024,22666.01,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),United Kingdom,2015,15457.00,p,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),United Kingdom,2016,14938.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),United Kingdom,2017,15443.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),United Kingdom,2018,15488.11,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),United Kingdom,2019,15731.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Kosovo*,2017,365.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Raw milk, total available on farms",Utilization of whole milk (1 000 t),Kosovo*,2018,313.70,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Raw milk delivered to dairies,Utilization of whole milk (1 000 t),Austria,2015,3120.58,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Raw milk delivered to dairies,Utilization of whole milk (1 000 t),Austria,2016,3114.43,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Raw milk delivered to dairies,Utilization of whole milk (1 000 t),Austria,2017,3208.80,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Raw milk delivered to dairies,Utilization of whole milk (1 000 t),Austria,2018,3203.83,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Raw milk delivered to dairies,Utilization of whole milk (1 000 t),Austria,2019,3165.87,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Raw milk delivered to dairies,Utilization of whole milk (1 000 t),Austria,2020,3172.68,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Raw milk delivered to dairies,Utilization of whole milk (1 000 t),Austria,2021,3178.04,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Raw milk delivered to dairies,Utilization of whole milk (1 000 t),Austria,2022,3420.01,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Raw milk delivered to dairies,Utilization of whole milk (1 000 t),Austria,2023,3259.27,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Raw milk delivered to dairies,Utilization of whole milk (1 000 t),Austria,2024,3608.59,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Raw milk delivered to dairies,Utilization of whole milk (1 000 t),Belgium,2015,3680.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Raw milk delivered to dairies,Utilization of whole milk (1 000 t),Belgium,2016,3823.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Raw milk delivered to dairies,Utilization of whole milk (1 000 t),Belgium,2017,3966.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Raw milk delivered to dairies,Utilization of whole milk (1 000 t),Belgium,2018,4119.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Raw milk delivered to dairies,Utilization of whole milk (1 000 t),Belgium,2019,4228.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Raw milk delivered to dairies,Utilization of whole milk (1 000 t),Belgium,2020,4381.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Raw milk delivered to dairies,Utilization of whole milk (1 000 t),Belgium,2021,4357.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Raw milk delivered to dairies,Utilization of whole milk (1 000 t),Belgium,2022,4494.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Raw milk delivered to dairies,Utilization of whole milk (1 000 t),Belgium,2023,4577.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Raw milk delivered to dairies,Utilization of whole milk (1 000 t),Belgium,2024,4551.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Raw milk delivered to dairies,Utilization of whole milk (1 000 t),Bulgaria,2015,538.98,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Raw milk delivered to dairies,Utilization of whole milk (1 000 t),Bulgaria,2016,560.26,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Raw milk delivered to dairies,Utilization of whole milk (1 000 t),Bulgaria,2017,630.77,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Raw milk delivered to dairies,Utilization of whole milk (1 000 t),Bulgaria,2018,681.32,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Raw milk delivered to dairies,Utilization of whole milk (1 000 t),Bulgaria,2019,690.30,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Raw milk delivered to dairies,Utilization of whole milk (1 000 t),Bulgaria,2020,721.10,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Raw milk delivered to dairies,Utilization of whole milk (1 000 t),Bulgaria,2021,703.25,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Raw milk delivered to dairies,Utilization of whole milk (1 000 t),Bulgaria,2022,686.17,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Raw milk delivered to dairies,Utilization of whole milk (1 000 t),Bulgaria,2023,694.03,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Raw milk delivered to dairies,Utilization of whole milk (1 000 t),Bulgaria,2024,669.46,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Raw milk delivered to dairies,Utilization of whole milk (1 000 t),Switzerland,2015,3390.62,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Raw milk delivered to dairies,Utilization of whole milk (1 000 t),Switzerland,2016,3340.09,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Raw milk delivered to dairies,Utilization of whole milk (1 000 t),Switzerland,2017,3344.88,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Raw milk delivered to dairies,Utilization of whole milk (1 000 t),Switzerland,2018,3359.21,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Raw milk delivered to dairies,Utilization of whole milk (1 000 t),Switzerland,2019,3308.60,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Raw milk delivered to dairies,Utilization of whole milk (1 000 t),Switzerland,2020,3310.92,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Raw milk delivered to dairies,Utilization of whole milk (1 000 t),Switzerland,2021,3314.54,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Raw milk delivered to dairies,Utilization of whole milk (1 000 t),Switzerland,2022,3272.41,b,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Raw milk delivered to dairies,Utilization of whole milk (1 000 t),Switzerland,2023,3245.80,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Raw milk delivered to dairies,Utilization of whole milk (1 000 t),Switzerland,2024,3304.82,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Raw milk delivered to dairies,Utilization of whole milk (1 000 t),Cyprus,2015,201.33,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Raw milk delivered to dairies,Utilization of whole milk (1 000 t),Cyprus,2016,223.40,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Raw milk delivered to dairies,Utilization of whole milk (1 000 t),Cyprus,2017,267.47,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Raw milk delivered to dairies,Utilization of whole milk (1 000 t),Cyprus,2018,285.09,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Raw milk delivered to dairies,Utilization of whole milk (1 000 t),Cyprus,2019,303.79,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Raw milk delivered to dairies,Utilization of whole milk (1 000 t),Cyprus,2020,341.79,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Raw milk delivered to dairies,Utilization of whole milk (1 000 t),Cyprus,2021,379.36,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Raw milk delivered to dairies,Utilization of whole milk (1 000 t),Cyprus,2022,363.50,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Raw milk delivered to dairies,Utilization of whole milk (1 000 t),Cyprus,2023,387.10,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,Raw milk delivered to dairies,Utilization of whole milk (1 000 t),Cyprus,2024,410.89,,
