DATAFLOW,LAST UPDATE,freq,milkitem,dairyprod,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Bosnia and Herzegovina,2020,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Bosnia and Herzegovina,2023,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Bosnia and Herzegovina,2024,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Belgium,2016,36.57,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Belgium,2017,56.43,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Belgium,2018,56.33,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Belgium,2019,54.65,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Belgium,2020,70.19,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Belgium,2021,40.22,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Belgium,2022,26.79,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Belgium,2023,40.49,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Belgium,2024,32.28,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Belgium,2025,38.3,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Bulgaria,2016,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Bulgaria,2017,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Bulgaria,2018,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Bulgaria,2019,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Bulgaria,2020,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Bulgaria,2021,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Bulgaria,2022,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Bulgaria,2023,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Bulgaria,2024,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Bulgaria,2025,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Switzerland,2016,18.48,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Switzerland,2017,19.41,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Switzerland,2018,20.09,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Switzerland,2019,21.21,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Switzerland,2020,17.28,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Switzerland,2022,23.53,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Switzerland,2023,21.49,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Switzerland,2024,17.86,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Switzerland,2025,16.82,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Cyprus,2016,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Cyprus,2017,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Cyprus,2018,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Cyprus,2019,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Cyprus,2020,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Cyprus,2021,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Cyprus,2022,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Cyprus,2023,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Cyprus,2024,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Cyprus,2025,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Czechia,2016,11.84,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Czechia,2017,12.83,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Czechia,2018,11.93,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Czechia,2019,10.2,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Czechia,2020,9.99,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Czechia,2021,11.06,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Czechia,2022,10.22,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Czechia,2023,9.28,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Czechia,2024,9.2,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Czechia,2025,8.4,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Germany,2016,128.03,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Germany,2017,134.84,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Germany,2018,143.32,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Germany,2019,134.14,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Germany,2020,121.99,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Germany,2021,117.46,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Germany,2022,130.84,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Germany,2023,131.76,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Germany,2024,132.53,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Germany,2025,113.55,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Denmark,2016,82.2,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Denmark,2017,84.6,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Denmark,2018,71.3,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Denmark,2019,77.1,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Denmark,2020,69.2,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Denmark,2021,74.3,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Denmark,2022,63.8,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Denmark,2023,54.7,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Denmark,2024,49.8,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Denmark,2025,48.7,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Estonia,2016,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Estonia,2017,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Estonia,2018,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Estonia,2019,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Estonia,2020,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Estonia,2021,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Estonia,2022,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Estonia,2023,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Estonia,2024,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Estonia,2025,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,European Free Trade Association,2017,25.34,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,European Free Trade Association,2018,26.12,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,European Free Trade Association,2019,27.02,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,European Free Trade Association,2020,23.47,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Greece,2016,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Greece,2017,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Greece,2018,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Greece,2019,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Greece,2020,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Greece,2021,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Greece,2022,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Greece,2023,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Greece,2024,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Greece,2025,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Spain,2016,26.78,p,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Spain,2017,9.14,bp,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Spain,2018,13,p,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Spain,2019,11.66,p,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Spain,2020,12.57,p,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Spain,2021,14.89,e,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Spain,2022,27.42,e,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Spain,2023,53.47,e,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Spain,2024,56.96,e,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Spain,2025,49.91,e,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2025,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,European Union - 15 countries (1995-2004),2016,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,European Union - 15 countries (1995-2004),2017,,b,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,European Union - 15 countries (1995-2004),2018,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,European Union - 15 countries (1995-2004),2019,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,European Union - 25 countries (2004-2006),2017,,b,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,European Union - 25 countries (2004-2006),2018,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,European Union - 25 countries (2004-2006),2019,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,European Union - 27 countries (2007-2013),2017,,b,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,European Union - 27 countries (2007-2013),2018,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,European Union - 27 countries (2007-2013),2019,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,European Union - 27 countries (from 2020),2017,,b,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,European Union - 27 countries (from 2020),2018,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,European Union - 27 countries (from 2020),2019,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,European Union - 27 countries (from 2020),2020,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,European Union - 27 countries (from 2020),2021,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,European Union - 27 countries (from 2020),2023,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,European Union - 27 countries (from 2020),2025,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,European Union - 28 countries (2013-2020),2017,,b,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,European Union - 28 countries (2013-2020),2018,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,European Union - 28 countries (2013-2020),2019,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Finland,2016,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Finland,2017,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Finland,2018,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Finland,2019,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Finland,2020,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Finland,2021,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Finland,2022,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Finland,2023,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Finland,2024,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,Finland,2025,,,C
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,"Milk and cream powders, excluding skimmed milk powders",Thousand tonnes,France,2016,133.48,d,
