DATAFLOW,LAST UPDATE,freq,am_item,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Estonia,2017,7.84,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Estonia,2018,7.02,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Estonia,2019,6.10,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Estonia,2020,6.14,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Estonia,2021,5.94,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Estonia,2022,6.11,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Estonia,2023,5.24,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Estonia,2024,5.16,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Estonia,2025,5.06,e,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Greece,2016,374.70,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Greece,2017,349.40,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Greece,2018,325.81,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Greece,2019,303.81,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Greece,2020,283.30,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Greece,2021,276.16,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Greece,2022,269.21,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Greece,2023,262.43,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Greece,2024,255.82,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Greece,2025,245.51,e,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Spain,2016,449.21,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Spain,2017,456.71,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Spain,2018,448.79,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Spain,2019,451.89,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Spain,2020,407.68,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Spain,2021,430.79,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Spain,2022,404.38,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Spain,2023,396.70,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Spain,2024,397.83,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Spain,2025,396.27,e,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2016,7350.73,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2017,6861.67,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2018,6741.36,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2019,6571.83,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2020,5634.91,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2021,5577.88,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2022,5473.83,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2023,5309.83,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2024,5214.48,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2025,5004.44,e,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),European Union - 27 countries (from 2020),2016,7158.12,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),European Union - 27 countries (from 2020),2017,6667.24,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),European Union - 27 countries (from 2020),2018,6544.88,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),European Union - 27 countries (from 2020),2019,6374.23,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),European Union - 27 countries (from 2020),2020,5634.91,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),European Union - 27 countries (from 2020),2021,5577.88,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),European Union - 27 countries (from 2020),2022,5473.83,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),European Union - 27 countries (from 2020),2023,5309.83,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),European Union - 27 countries (from 2020),2024,5214.48,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),European Union - 27 countries (from 2020),2025,5004.44,e,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),European Union - 27 countries (from 2020) and European Free Trade Association (EFTA) countries,2016,7259.98,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),European Union - 27 countries (from 2020) and European Free Trade Association (EFTA) countries,2017,6767.53,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),European Union - 27 countries (from 2020) and European Free Trade Association (EFTA) countries,2018,6643.46,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),European Union - 27 countries (from 2020) and European Free Trade Association (EFTA) countries,2019,6471.13,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),European Union - 27 countries (from 2020) and European Free Trade Association (EFTA) countries,2020,5731.06,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),European Union - 27 countries (from 2020) and European Free Trade Association (EFTA) countries,2021,5672.61,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),European Union - 27 countries (from 2020) and European Free Trade Association (EFTA) countries,2022,5567.61,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),European Union - 27 countries (from 2020) and European Free Trade Association (EFTA) countries,2023,5403.38,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),European Union - 27 countries (from 2020) and European Free Trade Association (EFTA) countries,2024,5306.25,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),European Union - 27 countries (from 2020) and European Free Trade Association (EFTA) countries,2025,5095.94,e,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Finland,2016,54.40,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Finland,2017,52.68,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Finland,2018,50.95,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Finland,2019,49.23,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Finland,2020,47.04,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Finland,2021,46.65,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Finland,2022,46.14,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Finland,2023,40.31,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Finland,2024,39.43,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Finland,2025,38.95,e,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),France,2016,474.29,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),France,2017,464.81,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),France,2018,456.86,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),France,2019,446.71,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),France,2020,428.66,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),France,2021,421.49,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),France,2022,413.89,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),France,2023,395.96,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),France,2024,385.17,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),France,2025,374.77,e,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Croatia,2016,161.00,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Croatia,2017,159.00,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Croatia,2018,159.78,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Croatia,2019,161.38,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Croatia,2020,157.28,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Croatia,2021,156.28,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Croatia,2022,158.31,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Croatia,2023,157.29,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Croatia,2024,157.29,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Croatia,2025,159.05,e,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Hungary,2016,302.02,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Hungary,2017,292.85,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Hungary,2018,267.34,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Hungary,2019,240.82,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Hungary,2020,212.29,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Hungary,2021,204.06,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Hungary,2022,180.52,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Hungary,2023,156.95,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Hungary,2024,135.41,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Hungary,2025,131.76,e,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Ireland,2016,147.50,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Ireland,2017,144.50,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Ireland,2018,142.50,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Ireland,2019,140.50,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Ireland,2020,138.00,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Ireland,2021,138.00,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Ireland,2022,138.00,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Ireland,2023,145.36,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Ireland,2024,145.36,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Ireland,2025,145.36,e,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Iceland,2016,2.38,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Iceland,2017,2.34,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Iceland,2018,2.32,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Iceland,2019,2.34,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Iceland,2020,2.26,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Iceland,2021,2.21,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Iceland,2022,2.20,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Iceland,2023,2.25,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Iceland,2024,2.34,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Iceland,2025,2.34,e,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Italy,2016,733.10,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Italy,2017,708.60,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Italy,2018,722.10,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Italy,2019,720.10,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Italy,2020,685.30,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Italy,2021,705.60,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Italy,2022,707.40,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Italy,2023,598.80,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Italy,2024,594.60,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Italy,2025,580.92,e,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Lithuania,2016,108.10,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Lithuania,2017,106.60,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Lithuania,2018,102.37,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Lithuania,2019,96.02,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Lithuania,2020,90.98,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Lithuania,2021,85.08,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Lithuania,2022,86.04,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Lithuania,2023,82.82,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Lithuania,2024,86.00,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Lithuania,2025,75.39,e,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Luxembourg,2016,2.41,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Luxembourg,2017,2.39,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Luxembourg,2018,2.34,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Luxembourg,2019,2.28,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Luxembourg,2020,2.41,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Luxembourg,2021,2.39,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Luxembourg,2022,2.43,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Luxembourg,2023,2.38,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Luxembourg,2024,2.30,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Luxembourg,2025,2.25,e,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Latvia,2016,58.09,,
